,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1138582718063751169,1138556247001772033,1560294248000.0,2019-06-11 16:04:08,-0800,,"@ByThomasOToole @usatodaysports @nrarmour Whether its the #WorldCup or an amateur, interscholastic match, #sportsmanship means not running up the score. You're not required to run up the score for rankings &amp; points. You know when a game is a mismatch. Show respect by dialing it back. @RobStoneONFOX is correct!",en,"['worldcup', 'sportsmanship']",[],2734693368,2734693368,_sidmehta,Sid Mehta,2,16,https://twitter.com/_sidmehta/status/1138582718063751169,[],[],0,,False,0,1,0,,worldcup OR worldcup2018,,,,,,,"[{'screen_name': 'ByThomasOToole', 'name': ""Thomas O'Toole"", 'id': '561598188'}, {'screen_name': 'usatodaysports', 'name': 'USA TODAY Sports', 'id': '15764001'}, {'screen_name': 'nrarmour', 'name': 'Nancy Armour', 'id': '18249616'}]",,,,
1,1138582551050801152,1138582551050801152,1560294208000.0,2019-06-11 16:03:28,-0800,,"Whether its the #WorldCup or an amateur, interscholastic match, #sportsmanship means not running up the score. You're not required to run up the score for rankings &amp; points. You know when a game is a mismatch. Show respect by dialing it back. @RobStoneONFOX is correct.",en,"['worldcup', 'sportsmanship']",[],2734693368,2734693368,_sidmehta,Sid Mehta,2,16,https://twitter.com/_sidmehta/status/1138582551050801152,[],[],0,,False,0,0,0,https://twitter.com/ByThomasOToole/status/1138556247001772033,worldcup OR worldcup2018,,,,,,,[],,,,
2,1138581921284444160,1138581921284444160,1560294058000.0,2019-06-11 16:00:58,-0800,,"Whether its the #WorldCup or an amateur, interscholastic match, #sportsmanship means not running up the score. You're not required to run up the score for rankings &amp; points. You know when a game is a mismatch. Show respect by dialing it back. @RobStoneONFOX is correct!",en,"['worldcup', 'sportsmanship']",[],2734693368,2734693368,_sidmehta,Sid Mehta,2,16,https://twitter.com/_sidmehta/status/1138581921284444160,[],[],0,,False,0,0,0,https://twitter.com/awfulannouncing/status/1138564340301291520,worldcup OR worldcup2018,,,,,,,[],,,,
3,1138581486867755008,1138581486867755008,1560293954000.0,2019-06-11 15:59:14,-0800,,"Whether its the #WorldCup or an amateur, interscholastic match, #sportsmanship means not running up the score. You're not required to run up the score for rankings &amp; points. You know when a game is a mismatch. Show respect by dialing it back. @RobStoneONFOX is correct!",en,"['worldcup', 'sportsmanship']",[],2734693368,2734693368,_sidmehta,Sid Mehta,2,15,https://twitter.com/_sidmehta/status/1138581486867755008,[],[],0,,False,0,0,0,https://twitter.com/Deadspin/status/1138568802411655170,worldcup OR worldcup2018,,,,,,,[],,,,
4,1053479799937736704,1053479799937736704,1540004131000.0,2018-10-19 19:55:31,-0800,,#Brazil #soccer #football #stadium #arena #WorldCup #FIFA @FIFAWorldCup @FIFAcom @fifamedia,und,"['brazil', 'soccer', 'football', 'stadium', 'arena', 'worldcup', 'fifa']",[],2734693368,2734693368,_sidmehta,Sid Mehta,5,19,https://twitter.com/_sidmehta/status/1053479799937736704,[],[],0,,False,0,0,0,https://twitter.com/businessinsider/status/1053478410045972481,worldcup OR worldcup2018,,,,,,,[],,,,
5,1044730973131329536,1044730973131329536,1537918248000.0,2018-09-25 16:30:48,-0800,,#WorldCup #Qatar #Qatar2022 #labor #exploitation #FIFA @FIFAWorldCup,und,"['worldcup', 'qatar', 'qatar2022', 'labor', 'exploitation', 'fifa']",[],2734693368,2734693368,_sidmehta,Sid Mehta,2,16,https://twitter.com/_sidmehta/status/1044730973131329536,[],[],0,,False,0,1,0,https://twitter.com/guardian/status/1044728955364937728,worldcup OR worldcup2018,,,,,,,[],,,,
6,1024775302021558273,1024775302021558273,1533160446000.0,2018-08-01 14:54:06,-0800,,#soccer #football #futbol #Qatar2022 #FIFA #fifaworldcup #worldcup #documentary #migrants #Labor @FIFAcom @FIFAWorldCup @fifamedia @beINSPORTSUSA @beINSPORTS @beINMEDIAGROUP,und,"['soccer', 'football', 'futbol', 'qatar2022', 'fifa', 'fifaworldcup', 'worldcup', 'documentary', 'migrants', 'labor']",[],2734693368,2734693368,_sidmehta,Sid Mehta,3,14,https://twitter.com/_sidmehta/status/1024775302021558273,[],[],0,,False,1,0,0,https://twitter.com/POVdocs/status/1024746677490655232,worldcup OR worldcup2018,,,,,,,[],,,,
7,1023772387517636608,1023772387517636608,1532921332000.0,2018-07-29 20:28:52,-0800,,#FIFA #WorldCup #fifaworldcup #FIFAWorldCup2022 #WorldCup2022 #Qatar2022 #Corruption @FIFAcom @FIFAWorldCup @fifamedia #CIA #Spies @IntlSpyMuseum @CorruptMuseum,und,"['fifa', 'worldcup', 'fifaworldcup', 'fifaworldcup2022', 'worldcup2022', 'qatar2022', 'corruption', 'cia', 'spies']",[],2734693368,2734693368,_sidmehta,Sid Mehta,7,20,https://twitter.com/_sidmehta/status/1023772387517636608,[],[],0,,False,0,0,0,https://twitter.com/FranTownsend/status/1023636461491499008,worldcup OR worldcup2018,,,,,,,[],,,,
8,1023596342667603968,1023596342667603968,1532879360000.0,2018-07-29 08:49:20,-0800,,"Good idea. First begin with small steps and then build towards this goal. In addition to the #FIFA #WorldCup #corruption #scandal, another major, worldwide, #sports corruption scandal involves the International Olympic Committee #IOC @Olympics. #SaltLakeCity2002 among others.",en,"['fifa', 'worldcup', 'corruption', 'scandal', 'sports', 'ioc', 'saltlakecity2002']",[],2734693368,2734693368,_sidmehta,Sid Mehta,7,08,https://twitter.com/_sidmehta/status/1023596342667603968,[],[],0,,False,1,0,1,https://twitter.com/SillyByte/status/1023562371749445632,worldcup OR worldcup2018,,,,,,,[],,,,
9,1019382185328070657,1019382185328070657,1531874626000.0,2018-07-17 17:43:46,-0800,,#FIFA #WorldCup #FIFAWomensWorldCup2019 #France @FIFAWWC @FIFAWorldCup @fifamedia @EmmanuelMacron @FrenchTeam @equipedefrance @fdacqmine @dayleythought @UN_Women @ussoccer_wnt @Concacaf  https://t.co/iBoRgMYSgQ,und,"['fifa', 'worldcup', 'fifawomensworldcup2019', 'france']",[],2734693368,2734693368,_sidmehta,Sid Mehta,2,17,https://twitter.com/_sidmehta/status/1019382185328070657,['https://twitter.com/GrantWahl/status/1019243417342300161'],[],0,,False,0,0,0,https://twitter.com/GrantWahl/status/1019243417342300161,worldcup OR worldcup2018,,,,,,,[],,,,
